t,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,gps_t,gps_px,gps_py,gps_pz,gps_vx,gps_vy,gps_vz,gps_valid,baro_alt,baro_valid
38.075000,-0.005652,0.019543,0.058030,1.596634,0.894126,-11.008505,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.077500,-0.076214,0.113818,0.202311,-1.435306,-0.608144,-8.481678,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.080000,-0.060837,0.044242,-0.086529,1.605829,-0.123363,-5.473952,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.1278,1
38.082500,0.089996,0.037590,0.127991,0.457350,-0.736606,-9.525029,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.085000,-0.011897,0.048813,-0.090155,2.864994,2.143714,-10.035219,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.087500,-0.045292,-0.165505,0.177666,2.993076,0.862205,-9.559261,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.090000,-0.073863,0.140644,-0.044423,-0.762407,-0.235403,-7.462169,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.092500,-0.093429,-0.062087,-0.069284,1.576687,4.537598,-9.612435,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.095000,-0.037013,0.057022,0.136778,0.761712,-1.603415,-6.212432,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.097500,-0.146502,-0.024881,0.052910,1.031556,-2.830204,-5.998141,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.100000,0.012155,0.045652,0.111873,4.757610,3.511141,-12.122798,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,126.4069,1
38.102500,-0.065231,-0.027919,0.035889,4.418710,1.929353,-9.070083,37.900000,-0.9058,1.7373,-126.1374,0.010507,-0.307113,0.068707,1,0.0000,0
38.105000,-0.037702,0.006344,-0.048167,-0.354227,-1.978076,-6.412797,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.107500,-0.134560,-0.105435,0.061974,4.102396,-3.701475,-8.596706,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.110000,-0.112288,0.074715,-0.004859,2.186892,0.367653,-7.658284,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.112500,-0.053577,-0.034637,0.156071,2.702739,-0.728141,-12.396845,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.115000,-0.083695,0.181697,0.028798,1.436789,-0.895939,-8.654676,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.117500,-0.134134,-0.015166,0.004516,-1.132720,2.534456,-10.856158,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.120000,0.132592,-0.101263,-0.080726,-4.456150,-5.752598,-8.619919,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.5176,1
38.122500,-0.086093,0.133509,0.123918,-2.179233,1.618504,-12.963937,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.125000,0.006372,0.092770,0.136608,3.167227,-0.576534,-8.330324,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.127500,-0.043514,0.067416,-0.065173,2.476153,-1.120884,-7.998359,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.130000,0.096547,-0.015190,0.082586,-0.440176,0.440687,-10.058356,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.132500,-0.047275,-0.018786,0.005770,0.879699,-2.418682,-7.009872,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.135000,-0.034824,-0.047443,0.085924,1.501416,0.118959,-9.984931,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.137500,0.140249,0.222830,-0.005357,0.466597,0.371164,-10.312894,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.140000,-0.028697,-0.104841,-0.097511,-0.175039,0.490373,-8.401594,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,126.4223,1
38.142500,-0.062497,-0.043598,-0.044017,-2.569284,-0.532139,-6.395326,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.145000,0.075735,0.098872,-0.004846,0.721873,3.383527,-7.888398,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.147500,-0.007689,0.084783,0.004059,-1.866539,-3.051801,-7.160108,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.150000,0.064691,0.010827,0.018461,-1.526332,-0.218850,-8.230596,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.152500,-0.043692,0.038831,-0.095886,-6.422073,4.357008,-10.615544,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.155000,-0.020227,0.140937,-0.007630,-2.252512,-3.532388,-6.344401,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.157500,0.146451,-0.013012,-0.027656,2.593206,-4.836685,-9.700596,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.160000,0.008652,-0.086689,-0.054259,1.651584,-1.890951,-4.679578,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,126.7362,1
38.162500,0.201881,0.029156,0.055604,3.094893,-2.739916,-5.510641,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.165000,0.162156,0.020668,-0.077715,-1.304593,1.777042,-7.460730,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.167500,0.058118,-0.126834,-0.043858,0.104801,0.227933,-4.357156,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.170000,-0.012981,-0.021997,0.154427,-1.678563,-1.287675,-9.253775,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.172500,0.056011,0.019790,0.037100,-5.232503,2.161398,-5.382586,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.175000,-0.010220,0.174901,0.073501,2.044284,-5.061503,-8.077775,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.177500,0.088294,0.002633,0.061038,-0.058106,-3.255701,-7.363061,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.180000,0.099671,0.153091,0.050910,-1.217091,-1.493442,-11.258283,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.5760,1
38.182500,-0.153417,-0.058033,-0.037518,-0.419105,3.740817,-8.512092,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.185000,-0.022806,-0.040566,0.030793,2.699730,-1.158864,-7.521706,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.187500,0.307630,-0.224898,0.228611,1.900195,0.535778,-7.021593,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.190000,-0.054017,0.225501,-0.146816,-4.512917,-1.656180,-7.532739,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.192500,-0.060061,-0.139423,0.019091,-0.543183,-1.138222,-7.692889,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.195000,-0.056628,-0.046262,-0.044461,0.425110,-1.191059,-8.638610,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.197500,-0.034456,-0.121891,0.134951,-1.249920,-0.800837,-8.431868,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.200000,0.071661,-0.012326,0.199190,-0.684397,-1.334054,-5.503349,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.6878,1
38.202500,-0.100894,-0.091998,0.071738,0.022415,-4.045124,-7.641573,38.000000,-0.2587,1.0514,-125.6164,-0.166250,-0.511554,0.442510,1,0.0000,0
38.205000,-0.040042,-0.060481,0.054185,0.173759,-4.856257,-7.453941,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.207500,-0.018660,0.265753,0.133912,-0.714896,-0.236648,-10.884064,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.210000,-0.096614,0.052542,-0.019877,4.538585,0.380240,-9.752855,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.212500,-0.094947,-0.020710,-0.030334,-0.971672,-1.882926,-8.346429,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.215000,-0.027109,0.060026,0.027595,-5.434205,1.321060,-9.483039,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.217500,-0.064672,0.025792,0.110874,1.343574,-2.740222,-3.767490,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.220000,0.168646,0.136446,0.155584,2.908380,-3.647582,-6.953507,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,126.1461,1
38.222500,0.210314,-0.002691,-0.195277,-4.543747,-0.927090,-6.837099,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.225000,0.040456,-0.066420,0.288422,4.271205,0.060026,-10.104274,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.227500,0.008354,-0.039082,0.073388,0.415415,-1.621096,-7.387172,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.230000,-0.043946,-0.117126,0.103896,-1.230738,-2.280048,-7.122350,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.232500,-0.002894,-0.040582,0.002286,-1.664519,0.386296,-3.106634,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.235000,0.076334,0.013434,0.128313,-0.613140,-2.409195,-8.895426,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.237500,0.019501,0.140606,0.000397,4.532611,-1.991046,-6.745317,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.240000,-0.122469,0.141068,0.201093,-0.052318,0.006087,-7.557124,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,124.9403,1
38.242500,0.006752,-0.175256,0.033196,2.756166,2.936136,-7.815104,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.245000,-0.124943,-0.031760,-0.006282,1.143916,-1.924214,-12.310885,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.247500,0.067956,-0.118366,-0.146505,-2.297306,-3.038497,-8.762948,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.250000,0.070197,-0.013223,0.076777,0.330726,0.264872,-9.149321,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.252500,-0.001872,0.027726,0.003869,2.620570,-1.888144,-5.578379,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.255000,-0.097735,-0.209036,-0.067130,1.489619,-0.670267,-7.246960,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.257500,-0.173283,0.113795,0.200222,4.429061,-2.225956,-4.703198,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.260000,-0.017924,-0.198406,0.174617,2.646762,0.167232,-9.787119,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.6333,1
38.262500,0.087238,0.120109,-0.013021,0.804512,2.040539,-8.011722,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.265000,0.065265,0.030265,0.051133,1.287463,-0.543813,-10.166651,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.267500,0.087141,0.031355,0.095917,2.198532,-0.192744,-7.160208,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.270000,0.055493,-0.035710,0.049397,-2.959344,-3.840182,-6.315815,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.272500,0.202362,-0.011753,-0.114121,-1.372131,3.467504,-5.993623,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.275000,0.010026,-0.307028,-0.073354,-0.741138,-4.222463,-10.377751,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.277500,0.060425,-0.053868,-0.055266,-2.788098,1.926686,-6.146687,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.280000,-0.117795,-0.032909,-0.001604,1.182796,-0.517142,-10.561537,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.6591,1
38.282500,0.032497,0.060804,-0.038392,0.767371,-3.877796,-10.089193,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.285000,0.039696,0.074549,0.028537,-3.816635,-2.484935,-8.551488,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.287500,0.108286,0.041302,-0.040208,-0.836312,-0.951399,-8.501245,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.290000,-0.025432,-0.087197,0.082262,-0.167704,-3.606519,-9.124332,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.292500,0.062533,0.015122,0.148943,-2.083207,-0.432488,-9.541117,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.295000,-0.092877,0.002873,-0.009460,2.903932,-1.989370,-4.363809,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.297500,-0.077372,-0.016587,0.012457,-3.181039,-0.128214,-9.542196,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.300000,0.047830,-0.085929,0.060955,6.269997,0.723107,-7.387738,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.7751,1
38.302500,0.083026,-0.118797,0.068442,0.129674,-2.113928,-8.873148,38.100000,-0.2438,0.9670,-127.1023,0.112079,-0.235602,0.627639,1,0.0000,0
38.305000,0.036043,0.092972,0.003893,1.352035,1.519611,-7.430185,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.307500,0.041547,-0.038944,0.162391,-2.365384,-0.830506,-9.269383,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.310000,-0.021200,-0.071796,-0.103381,3.262060,-2.920120,-7.658466,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.312500,-0.037652,0.058836,0.092796,3.580770,0.343145,-8.254631,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.315000,-0.056116,-0.152124,0.060722,-1.756725,-0.891286,-7.715863,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.317500,0.113527,-0.054729,-0.076701,-0.487111,1.426435,-13.043731,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.320000,0.149960,-0.040848,-0.045976,1.773790,-2.098189,-9.484949,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,126.2285,1
38.322500,-0.132809,-0.096283,-0.116231,-0.571325,2.077812,-8.287514,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.325000,0.018389,0.048833,0.053910,-0.375744,0.125344,-9.676107,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.327500,-0.099714,0.027829,0.040824,-1.975746,2.306654,-6.885156,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.330000,-0.053457,-0.146095,0.050999,0.706485,3.100624,-7.837791,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.332500,0.013340,0.058974,0.018432,0.519212,-0.744247,-9.363550,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.335000,0.063140,0.030442,0.072721,2.222024,-0.581960,-8.481637,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.337500,-0.039830,-0.054005,0.140911,-3.324675,-1.603380,-7.213405,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.340000,0.138760,0.011425,0.104152,0.482365,0.513596,-10.926031,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,126.4297,1
38.342500,-0.215538,-0.130528,0.120188,1.789010,-3.325486,-8.305641,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.345000,0.090728,-0.183099,0.065163,0.076487,-3.804725,-7.272616,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.347500,-0.059443,0.060940,0.032882,-3.468457,-0.322995,-9.589928,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.350000,-0.042740,0.057001,-0.260254,-2.511047,-2.830971,-8.524826,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.352500,0.001517,-0.089122,0.042808,-5.706215,1.327687,-4.522378,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.355000,0.117525,-0.007835,0.072016,-0.628593,-3.050140,-7.735613,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.357500,0.026228,-0.119623,-0.076364,1.482764,-2.182883,-12.184521,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.360000,-0.069116,0.014772,-0.033401,1.265470,1.603891,-7.570271,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.1993,1
38.362500,-0.168027,-0.010021,0.051149,5.562692,4.032500,-10.759933,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.365000,-0.002471,0.054454,-0.079025,0.859831,-0.499198,-10.413490,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.367500,0.007613,0.023791,-0.001064,-0.485782,-2.093311,-8.961870,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.370000,0.169545,-0.077501,-0.040346,5.899388,-1.042998,-3.823357,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.372500,-0.016035,-0.164369,0.057175,-1.240915,2.605966,-10.515988,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.375000,0.110813,0.211750,0.020727,-1.972604,1.311689,-9.686753,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.377500,-0.023042,0.014846,0.168136,2.102319,1.539939,-5.110816,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.380000,0.011221,0.167302,0.153894,-0.326723,1.008763,-9.560411,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.2223,1
38.382500,0.002483,-0.027846,-0.119877,0.109448,1.036201,-10.039176,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.385000,0.071320,0.020188,0.089157,-0.923895,-2.279933,-8.099078,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.387500,-0.069106,0.023359,-0.003428,0.395331,-1.406918,-6.558985,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.390000,-0.041308,-0.106100,-0.084687,1.673332,-1.663175,-8.820371,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.392500,0.082622,-0.007762,0.035288,0.477031,-5.546107,-9.358957,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.395000,-0.004333,0.025378,0.085378,-0.245965,-3.206002,-8.961762,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.397500,-0.180308,-0.149658,-0.031801,1.449983,-0.280366,-6.450019,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.400000,-0.031296,0.101245,-0.142103,-0.042520,-1.460273,-8.972994,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,126.5928,1
38.402500,-0.040859,0.024199,0.073100,-3.820165,2.001852,-8.151604,38.200000,1.2370,-2.5525,-128.5459,0.039985,-0.188078,0.558836,1,0.0000,0
38.405000,-0.035133,0.020019,0.229221,-2.070372,1.545928,-5.028220,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.407500,0.033259,0.150546,-0.172732,3.280124,1.982162,-7.890996,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.410000,0.100605,-0.170094,0.003546,3.372669,-1.053783,-7.263704,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.412500,0.034516,-0.094539,-0.024401,-0.781533,-1.019125,-10.431106,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.415000,0.121146,-0.146460,-0.103645,-5.469998,-2.484841,-12.661780,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.417500,-0.208831,0.119067,-0.147771,2.313700,-0.411308,-6.135797,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.420000,-0.158688,-0.005788,0.181315,-0.883094,0.111473,-4.455359,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.6514,1
38.422500,0.256621,0.110064,0.057140,3.384657,1.984360,-10.526171,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.425000,0.096814,-0.017234,-0.107075,2.959986,-0.150919,-10.822598,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.427500,-0.108586,-0.000842,0.168592,1.228054,-0.062951,-9.491701,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.430000,0.109585,0.190861,-0.040080,1.562176,0.048811,-9.961732,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.432500,-0.007388,-0.006080,-0.074360,-0.911224,0.965241,-10.180465,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.435000,-0.109884,0.012844,0.087303,0.518377,1.355147,-5.380767,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.437500,-0.118126,-0.008178,0.013538,0.539891,-2.697892,-5.198024,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.440000,-0.069303,-0.135720,-0.073966,0.057257,2.623567,-8.375933,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,124.8224,1
38.442500,-0.027668,0.016930,0.045039,3.502541,2.071736,-8.418233,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.445000,0.158172,-0.060324,0.097978,-1.073736,1.467900,-8.942335,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.447500,0.024878,-0.110669,0.201999,-0.890817,0.692586,-7.503336,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.450000,-0.140576,-0.002996,0.084378,-0.108013,-0.640684,-7.995252,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.452500,-0.038077,-0.205690,0.157517,-3.711507,3.122505,-9.723386,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.455000,0.015091,-0.047039,-0.088063,2.295570,-1.818375,-8.070950,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.457500,-0.028477,-0.098541,-0.031895,-2.729063,1.237987,-6.149297,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.460000,-0.056388,-0.172283,0.053934,-0.582711,-3.588110,-5.678652,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.3258,1
38.462500,-0.185884,0.117633,-0.194039,-0.245683,-3.818401,-9.254322,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.465000,-0.010402,-0.064740,-0.078505,1.187630,0.583083,-7.140768,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.467500,0.041437,0.059251,0.023626,0.492856,-1.938863,-7.865403,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.470000,0.008766,-0.027529,-0.094886,-0.618091,1.178802,-8.067021,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.472500,0.121315,-0.019929,0.144103,-2.367430,-0.119596,-7.213623,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.475000,-0.076436,0.088299,-0.100889,-1.415093,-1.763438,-10.466541,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.477500,-0.127850,-0.128215,0.023394,2.802125,-0.899591,-8.234704,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.480000,-0.044277,0.090404,0.120275,3.108876,1.190482,-9.613783,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,125.9157,1
38.482500,-0.113969,0.070527,0.038899,-0.863030,-2.775905,-7.306290,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.485000,-0.100880,0.083300,0.087682,0.100944,-1.864974,-6.763041,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.487500,-0.043165,-0.091657,-0.060814,-1.048483,-0.158194,-6.142031,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.490000,-0.089326,0.211254,0.034818,-1.760641,-4.376512,-6.572125,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
38.492500,0.056389,-0.099867,0.035111,2.936122,-4.379635,-7.763193,0.000000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,0,0.0000,0
