t,sensor,innov_0,innov_1,innov_2,innov_3,innov_4,innov_5,nis,dim,accepted
16.542500,MAG,-0.20403581,0.08750074,0.80837000,0.00000000,0.00000000,0.00000000,1.059009,3,1
16.542500,BARO,-0.17313183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.115010,1,1
16.562500,MAG,-0.16321467,0.70665238,3.17473004,0.00000000,0.00000000,0.00000000,16.130363,3,0
16.562500,BARO,0.26366428,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.266972,1,1
16.582500,MAG,-0.38182351,-1.54948872,1.19006970,0.00000000,0.00000000,0.00000000,5.906126,3,1
16.582500,BARO,-0.45053993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.780156,1,1
16.602500,GPS,-1.03084971,0.09134790,-1.49050607,-0.10914686,-0.09447098,-0.12305297,2.467449,6,1
16.602500,MAG,-0.16691357,1.85920306,-0.01037171,0.00000000,0.00000000,0.00000000,5.021675,3,1
16.602500,BARO,0.47061697,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.848129,1,1
16.622500,MAG,1.65378071,0.98189556,2.27452155,0.00000000,0.00000000,0.00000000,13.552322,3,1
16.622500,BARO,0.11574430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.051354,1,1
16.642500,MAG,0.70170947,-0.74419905,1.71002497,0.00000000,0.00000000,0.00000000,6.186486,3,1
16.642500,BARO,0.28798542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.318218,1,1
16.662500,MAG,0.19584682,0.29988275,1.64517469,0.00000000,0.00000000,0.00000000,4.355982,3,1
16.662500,BARO,0.41047269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.647043,1,1
16.682500,MAG,0.51300231,-0.21832806,1.12355318,0.00000000,0.00000000,0.00000000,2.457917,3,1
16.682500,BARO,-0.53810555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.112887,1,1
16.702500,GPS,0.36365907,-1.21403414,-0.29576619,-0.17137113,-0.04894059,-0.09391131,1.938524,6,1
16.702500,MAG,0.30479779,-1.22603716,0.52453206,0.00000000,0.00000000,0.00000000,2.775407,3,1
16.702500,BARO,0.01814740,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.001262,1,1
16.722500,MAG,0.98800756,-0.84328313,1.16767759,0.00000000,0.00000000,0.00000000,4.716303,3,1
16.722500,BARO,-0.16874745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.109258,1,1
16.742500,MAG,0.06037059,-1.56700316,1.99336523,0.00000000,0.00000000,0.00000000,9.817910,3,1
16.742500,BARO,0.21588734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.178984,1,1
16.762500,MAG,1.58096663,0.14946812,1.98999673,0.00000000,0.00000000,0.00000000,10.049719,3,1
16.762500,BARO,-0.82348908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.606322,1,1
16.782500,MAG,-1.04448613,-0.79305073,1.64617826,0.00000000,0.00000000,0.00000000,6.600328,3,1
16.782500,BARO,0.14944598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.085903,1,1
16.802500,GPS,-1.13459084,1.08743238,0.08293698,-0.25685606,0.15341859,-0.08051046,3.734592,6,1
16.802500,MAG,0.84816871,-0.27698157,-0.52603639,0.00000000,0.00000000,0.00000000,1.535177,3,1
16.802500,BARO,-0.59944329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.377418,1,1
16.822500,MAG,1.68894282,-0.51344587,0.93071665,0.00000000,0.00000000,0.00000000,6.068198,3,1
16.822500,BARO,-0.34403301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.454133,1,1
16.842500,MAG,0.95444089,-0.42858844,2.68739222,0.00000000,0.00000000,0.00000000,12.978513,3,1
16.842500,BARO,0.02625955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.002648,1,1
16.862500,MAG,0.20540614,-0.40875253,1.56080270,0.00000000,0.00000000,0.00000000,4.102513,3,1
16.862500,BARO,0.13053040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.065485,1,1
16.882500,MAG,0.11300955,0.34930210,-0.90540927,0.00000000,0.00000000,0.00000000,1.460162,3,1
16.882500,BARO,-0.51195240,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.008100,1,1
16.902500,GPS,-1.12636887,0.64799395,-1.80411585,-0.49935262,0.02131837,0.02147986,9.442902,6,1
16.902500,MAG,1.06626774,-0.49451955,0.92744291,0.00000000,0.00000000,0.00000000,3.457800,3,1
16.902500,BARO,-0.12917094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.063959,1,1
16.922500,MAG,2.35253790,-0.60136029,-0.47846196,0.00000000,0.00000000,0.00000000,8.902496,3,1
16.922500,BARO,-1.05395570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.262153,1,1
16.942500,MAG,0.03596707,0.51171471,0.36241491,0.00000000,0.00000000,0.00000000,0.578019,3,1
16.942500,BARO,-0.77075132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.281364,1,1
16.962500,MAG,0.80169803,-0.04557157,0.34167033,0.00000000,0.00000000,0.00000000,1.154021,3,1
16.962500,BARO,-0.08884708,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.030339,1,1
16.982500,MAG,-0.70595457,-1.04496465,1.51080601,0.00000000,0.00000000,0.00000000,5.805731,3,1
16.982500,BARO,0.04885777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.009181,1,1
17.002500,GPS,0.76614993,-0.48754336,-2.06781494,-0.26205063,-0.17301804,0.14792947,5.867827,6,1
17.002500,MAG,0.52122294,-0.66921913,-1.43988253,0.00000000,0.00000000,0.00000000,4.124790,3,1
17.002500,BARO,-0.23920523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.219487,1,1
17.022500,MAG,0.90558256,-0.47814213,-0.07022327,0.00000000,0.00000000,0.00000000,1.541754,3,1
17.022500,BARO,0.00811074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000253,1,1
17.042500,MAG,0.66996710,0.33816820,0.81704400,0.00000000,0.00000000,0.00000000,1.883393,3,1
17.042500,BARO,0.75235067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.175001,1,1
17.062500,MAG,0.14294973,-0.96247631,0.56200106,0.00000000,0.00000000,0.00000000,1.896726,3,1
17.062500,BARO,0.00984431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000373,1,1
17.082500,MAG,0.25225185,-0.66092061,2.00287253,0.00000000,0.00000000,0.00000000,7.004590,3,1
17.082500,BARO,0.16279213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.101983,1,1
17.102500,GPS,-2.27186220,-2.19201951,0.97318555,-0.03598488,-0.05824534,0.02513741,4.814192,6,1
17.102500,MAG,-0.09538743,-1.77016326,-0.28208873,0.00000000,0.00000000,0.00000000,4.621987,3,1
17.102500,BARO,-0.05971284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.013678,1,1
17.122500,MAG,1.35024436,-0.00358213,0.41509245,0.00000000,0.00000000,0.00000000,2.980022,3,1
17.122500,BARO,0.56244102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.214554,1,1
17.142500,MAG,0.15820272,0.92060649,1.72743169,0.00000000,0.00000000,0.00000000,5.817628,3,1
17.142500,BARO,0.22464635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.193920,1,1
17.162500,MAG,-0.71934966,-0.69622680,1.08015204,0.00000000,0.00000000,0.00000000,3.223526,3,1
17.162500,BARO,0.08903354,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.030484,1,1
17.182500,MAG,0.57233099,0.15472394,1.31996509,0.00000000,0.00000000,0.00000000,3.252126,3,1
17.182500,BARO,-0.64957344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.623769,1,1
17.202500,GPS,-0.65121595,0.15260745,-0.79573372,0.09272008,0.23964135,0.15092994,3.026175,6,1
17.202500,MAG,0.17765113,-0.66305825,-0.09444238,0.00000000,0.00000000,0.00000000,0.691617,3,1
17.202500,BARO,0.58975203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.334175,1,1
17.222500,MAG,0.30167781,-0.20878879,0.42608487,0.00000000,0.00000000,0.00000000,0.491273,3,1
17.222500,BARO,0.40847907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.640625,1,1
17.242500,MAG,-0.97152791,-0.65298368,2.28272802,0.00000000,0.00000000,0.00000000,9.904845,3,1
17.242500,BARO,0.17860506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.122578,1,1
17.262500,MAG,-0.40484005,-1.54781981,0.49944501,0.00000000,0.00000000,0.00000000,4.122932,3,1
17.262500,BARO,1.07714820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.461803,1,1
17.282500,MAG,-0.81345225,-0.89822392,0.44480676,0.00000000,0.00000000,0.00000000,2.438411,3,1
17.282500,BARO,0.35804675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.493342,1,1
17.302500,GPS,3.20619354,-0.38815800,-1.16562303,-0.05490759,0.35077154,-0.04825136,8.595688,6,1
17.302500,MAG,1.91677839,0.30325161,1.95669515,0.00000000,0.00000000,0.00000000,11.662089,3,1
17.302500,BARO,-0.35847728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.493169,1,1
17.322500,MAG,0.10711216,-0.60425489,0.03585082,0.00000000,0.00000000,0.00000000,0.550088,3,1
17.322500,BARO,0.45737135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.803498,1,1
17.342500,MAG,-0.80005850,-0.07895505,0.27073040,0.00000000,0.00000000,0.00000000,1.044162,3,1
17.342500,BARO,-0.08700565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.029100,1,1
17.362500,MAG,1.42474405,-0.99910234,0.27832997,0.00000000,0.00000000,0.00000000,4.623177,3,1
17.362500,BARO,0.22374285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.192581,1,1
17.382500,MAG,-0.23537782,-1.10513644,0.55945197,0.00000000,0.00000000,0.00000000,2.361660,3,1
17.382500,BARO,-0.00435679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000073,1,1
17.402500,GPS,-3.16039275,0.16790397,-1.67792832,0.08379343,-0.03747817,-0.12596652,6.321033,6,1
17.402500,MAG,0.60042674,0.61920222,0.34920266,0.00000000,0.00000000,0.00000000,1.265893,3,1
17.402500,BARO,-0.45791959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.804738,1,1
17.422500,MAG,0.91851278,-0.40135604,1.57927319,0.00000000,0.00000000,0.00000000,5.459096,3,1
17.422500,BARO,0.06895305,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.018262,1,1
17.442500,MAG,1.84982417,0.09452527,0.73306784,0.00000000,0.00000000,0.00000000,5.951465,3,1
17.442500,BARO,0.87450119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.939802,1,1
17.462500,MAG,-0.60311762,-1.86194624,1.12213469,0.00000000,0.00000000,0.00000000,7.547486,3,1
17.462500,BARO,-0.47096109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.853274,1,1
17.480000,MAG,1.59861462,-0.22486197,1.93351501,0.00000000,0.00000000,0.00000000,9.845767,3,1
17.480000,BARO,-0.69239817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.845739,1,1
17.500000,MAG,-0.08793337,-1.23974534,-0.17638258,0.00000000,0.00000000,0.00000000,2.305393,3,1
17.500000,BARO,-0.11697954,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.052717,1,1
17.502500,GPS,-0.49282694,-0.06690113,-0.81749134,0.04886101,0.05214383,0.16510226,1.419559,6,1
17.520000,MAG,1.88094044,0.08251158,0.53960943,0.00000000,0.00000000,0.00000000,5.673898,3,1
17.520000,BARO,0.18535545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.131758,1,1
17.540000,MAG,0.14492639,-0.16381342,1.49837615,0.00000000,0.00000000,0.00000000,3.561831,3,1
17.540000,BARO,0.91380002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.205225,1,1
17.560000,MAG,0.63286536,-0.25898411,0.01218209,0.00000000,0.00000000,0.00000000,0.686884,3,1
17.560000,BARO,0.32088916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.395572,1,1
17.580000,MAG,0.13475793,-1.25381863,0.46473109,0.00000000,0.00000000,0.00000000,2.681069,3,1
17.580000,BARO,-0.21153372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.172031,1,1
17.600000,MAG,-0.77155414,-1.76295645,1.75922155,0.00000000,0.00000000,0.00000000,10.212241,3,1
17.600000,BARO,0.46956003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.848279,1,1
17.602500,GPS,0.73533328,-0.86636860,-1.20682017,0.02981672,0.11885950,-0.23425443,3.308950,6,1
17.620000,MAG,0.31024083,-0.70027746,0.23117465,0.00000000,0.00000000,0.00000000,0.945400,3,1
17.620000,BARO,0.50289338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.970177,1,1
17.640000,MAG,0.30484312,0.75291997,0.52553638,0.00000000,0.00000000,0.00000000,1.373298,3,1
17.640000,BARO,0.56035069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.205581,1,1
17.660000,MAG,-0.64819192,-0.77555691,1.46325914,0.00000000,0.00000000,0.00000000,4.770902,3,1
17.660000,BARO,-0.62210820,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.487162,1,1
17.680000,MAG,0.83595640,-0.91882222,0.10455065,0.00000000,0.00000000,0.00000000,2.292787,3,1
17.680000,BARO,0.49269449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.933481,1,1
17.700000,MAG,1.10036143,-2.34280468,2.30824306,0.00000000,0.00000000,0.00000000,18.449848,3,0
17.700000,BARO,0.20471720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.161272,1,1
17.702500,GPS,-2.63112571,-0.78150780,0.01246811,0.09315165,-0.13234358,0.09111752,4.238398,6,1
17.720000,MAG,-0.38011788,0.06262758,1.02898931,0.00000000,0.00000000,0.00000000,1.817696,3,1
17.720000,BARO,0.20961322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.168553,1,1
17.740000,MAG,-0.59439727,-0.93858062,0.36255024,0.00000000,0.00000000,0.00000000,1.982266,3,1
17.740000,BARO,0.67352568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.741749,1,1
17.760000,MAG,0.58285705,-1.42818344,0.10199250,0.00000000,0.00000000,0.00000000,3.497485,3,1
17.760000,BARO,-0.22246936,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.190181,1,1
17.780000,MAG,0.94863385,-0.11145932,1.01061356,0.00000000,0.00000000,0.00000000,2.984091,3,1
17.780000,BARO,0.12670213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.061733,1,1
17.800000,MAG,-0.06629469,1.05849106,0.51394640,0.00000000,0.00000000,0.00000000,2.031656,3,1
17.800000,BARO,1.12535394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4.873360,1,1
17.802500,GPS,-0.73930717,-0.07562816,0.07894983,0.12462282,0.05572563,0.05749043,0.912309,6,1
17.820000,MAG,-0.03432946,-0.18675511,2.31976996,0.00000000,0.00000000,0.00000000,8.379398,3,1
17.820000,BARO,-0.28828943,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.318414,1,1
17.840000,MAG,1.22410926,0.93460076,0.13339979,0.00000000,0.00000000,0.00000000,3.450644,3,1
17.840000,BARO,0.40541086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.630292,1,1
17.860000,MAG,-0.93244432,-0.68459391,2.03006605,0.00000000,0.00000000,0.00000000,8.245164,3,1
17.860000,BARO,0.24382658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.228191,1,1
17.880000,MAG,-0.20480700,-0.13679148,2.19668889,0.00000000,0.00000000,0.00000000,7.543516,3,1
17.880000,BARO,-0.71632052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.971090,1,1
17.900000,MAG,0.10244632,-1.59445231,0.08243895,0.00000000,0.00000000,0.00000000,3.744243,3,1
17.900000,BARO,-0.31037406,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.370333,1,1
17.902500,GPS,2.62128179,-0.44974617,-1.15075677,-0.13757536,0.04316122,0.03758703,4.359570,6,1
17.920000,MAG,0.03581459,0.78034498,0.56558747,0.00000000,0.00000000,0.00000000,1.350280,3,1
17.920000,BARO,-0.43666551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.730678,1,1
17.940000,MAG,0.03611667,-0.70311925,-0.10399704,0.00000000,0.00000000,0.00000000,0.729012,3,1
17.940000,BARO,-0.24187567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.224399,1,1
17.960000,MAG,-0.06828031,0.72304712,0.95617927,0.00000000,0.00000000,0.00000000,2.146566,3,1
17.960000,BARO,0.04856349,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.009054,1,1
17.980000,MAG,2.12085484,-0.60761636,2.24086303,0.00000000,0.00000000,0.00000000,15.238506,3,0
17.980000,BARO,0.00016032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,1,1
18.000000,MAG,-0.27444923,-0.41443079,0.82760244,0.00000000,0.00000000,0.00000000,1.419922,3,1
18.000000,BARO,0.32999023,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.418687,1,1
18.002500,GPS,-1.67922205,-0.35315449,-1.04461426,-0.07248427,-0.00724272,0.08531046,2.122198,6,1
18.020000,MAG,0.68940364,0.04061015,1.76624039,0.00000000,0.00000000,0.00000000,5.593748,3,1
18.020000,BARO,0.86262858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.851517,1,1
18.040000,MAG,0.57582228,-1.21050134,0.59147632,0.00000000,0.00000000,0.00000000,3.201544,3,1
18.040000,BARO,0.70697068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.917075,1,1
18.060000,MAG,0.21561622,0.06873394,1.35492028,0.00000000,0.00000000,0.00000000,2.931314,3,1
18.060000,BARO,0.32811934,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.413312,1,1
18.080000,MAG,0.22937640,1.44432505,-0.03048724,0.00000000,0.00000000,0.00000000,3.110656,3,1
18.080000,BARO,-0.13622590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.071299,1,1
18.100000,MAG,0.17574926,-0.65459522,2.47668084,0.00000000,0.00000000,0.00000000,10.269869,3,1
18.100000,BARO,0.03302657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.004194,1,1
18.102500,GPS,1.44943102,-1.36186250,-1.44293128,-0.16186791,0.13586107,-0.22042371,5.417405,6,1
18.120000,MAG,1.38543042,-0.06121287,0.06564885,0.00000000,0.00000000,0.00000000,2.781239,3,1
18.120000,BARO,0.18883549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.136513,1,1
18.140000,MAG,0.70104190,-1.44566229,1.35527663,0.00000000,0.00000000,0.00000000,6.729360,3,1
18.140000,BARO,-0.48719198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.909594,1,1
18.160000,MAG,0.71696382,-0.88070524,0.93965204,0.00000000,0.00000000,0.00000000,3.320965,3,1
18.160000,BARO,-0.16555394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.105131,1,1
18.180000,MAG,1.40823927,-0.02687229,-0.19558741,0.00000000,0.00000000,0.00000000,2.935749,3,1
18.180000,BARO,0.66738828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.709961,1,1
18.200000,MAG,-0.62884570,-0.46284561,1.29126527,0.00000000,0.00000000,0.00000000,3.454452,3,1
18.200000,BARO,-0.23509140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.212349,1,1
18.202500,GPS,0.19988158,-0.19639752,-0.50414884,0.31508101,-0.11096933,-0.05829689,3.428462,6,1
18.220000,MAG,-0.05449959,-0.61663169,1.08035579,0.00000000,0.00000000,0.00000000,2.384489,3,1
18.220000,BARO,0.53011291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.075994,1,1
18.240000,MAG,-1.52006729,0.37911004,0.00473147,0.00000000,0.00000000,0.00000000,3.539676,3,1
18.240000,BARO,0.29700927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.338101,1,1
18.260000,MAG,0.00207232,0.21270903,1.10128441,0.00000000,0.00000000,0.00000000,1.934864,3,1
18.260000,BARO,0.25811681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.255588,1,1
18.280000,MAG,0.13371314,1.15598936,0.83488787,0.00000000,0.00000000,0.00000000,3.005728,3,1
18.280000,BARO,0.21938532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.184797,1,1
18.300000,GPS,1.42892992,-0.24000977,1.15175675,-0.10553189,0.24662076,-0.26939892,5.793122,6,1
18.300000,MAG,0.66090063,0.88408698,0.91955053,0.00000000,0.00000000,0.00000000,3.050902,3,1
18.300000,BARO,0.06108488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.014299,1,1
18.320000,MAG,0.46020891,-0.28398638,0.68956211,0.00000000,0.00000000,0.00000000,1.188709,3,1
18.320000,BARO,0.88563046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.008539,1,1
18.340000,MAG,0.39468210,-0.67853501,1.74982571,0.00000000,0.00000000,0.00000000,5.734893,3,1
18.340000,BARO,0.60393207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.400267,1,1
18.360000,MAG,0.99109764,-1.15122997,-0.52837277,0.00000000,0.00000000,0.00000000,3.754302,3,1
18.360000,BARO,0.45303273,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.788587,1,1
18.380000,MAG,-0.22436875,-0.46390666,1.03253271,0.00000000,0.00000000,0.00000000,2.049683,3,1
18.380000,BARO,0.01624887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.001015,1,1
18.400000,GPS,-1.99496582,-0.54328101,2.97929727,0.07067968,0.06023105,-0.07281645,6.256642,6,1
18.400000,MAG,-0.55877637,-1.33596081,0.03451225,0.00000000,0.00000000,0.00000000,3.002621,3,1
18.400000,BARO,0.24371499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.227455,1,1
18.420000,MAG,-1.01674428,-0.15824779,1.72837063,0.00000000,0.00000000,0.00000000,6.079619,3,1
18.420000,BARO,-0.51549732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.018646,1,1
18.440000,MAG,-1.11888911,-0.22168362,1.57410291,0.00000000,0.00000000,0.00000000,5.657317,3,1
18.440000,BARO,0.72417006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2.012138,1,1
18.460000,MAG,0.51888715,0.12204165,0.74137178,0.00000000,0.00000000,0.00000000,1.280752,3,1
18.460000,BARO,0.28204344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.305481,1,1
18.480000,MAG,0.13528277,-0.08858804,1.80795534,0.00000000,0.00000000,0.00000000,5.132767,3,1
18.480000,BARO,0.58643116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.321701,1,1
18.500000,GPS,0.88935174,3.58727429,-0.24399186,0.12946889,-0.07866006,-0.11615727,7.003890,6,1
18.500000,MAG,-0.03337679,0.14861984,0.17856730,0.00000000,0.00000000,0.00000000,0.081044,3,1
18.500000,BARO,0.62842891,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.512480,1,1
18.520000,MAG,0.02747924,-1.38745407,1.59475323,0.00000000,0.00000000,0.00000000,6.829021,3,1
18.520000,BARO,0.53192617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.084714,1,1
18.540000,MAG,0.16119832,-2.21539041,0.29476006,0.00000000,0.00000000,0.00000000,7.307837,3,1
18.540000,BARO,-0.41766764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.669386,1,1
18.560000,MAG,0.24491204,1.33592935,1.20149229,0.00000000,0.00000000,0.00000000,4.859990,3,1
18.560000,BARO,0.09296812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.033194,1,1
18.580000,MAG,0.84931927,0.75453952,0.87323005,0.00000000,0.00000000,0.00000000,3.063368,3,1
18.580000,BARO,-0.37201595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.531931,1,1
18.600000,GPS,1.59575507,-1.64641953,-1.22971143,0.17016442,0.09934945,-0.05086590,4.127356,6,1
18.600000,MAG,0.23394979,0.53406725,1.22322286,0.00000000,0.00000000,0.00000000,2.793736,3,1
18.600000,BARO,-0.38484485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.567976,1,1
18.620000,MAG,-0.00519107,-0.58448476,0.15942740,0.00000000,0.00000000,0.00000000,0.537864,3,1
18.620000,BARO,0.61184322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.436924,1,1
18.640000,MAG,-1.09063992,1.37813461,2.17808964,0.00000000,0.00000000,0.00000000,11.640725,3,1
18.640000,BARO,-0.14700151,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.083016,1,1
18.660000,MAG,1.15535315,-1.27688668,0.50219568,0.00000000,0.00000000,0.00000000,4.777148,3,1
18.660000,BARO,0.29577004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.336330,1,1
18.680000,MAG,0.93629326,-1.20901456,0.23193609,0.00000000,0.00000000,0.00000000,3.531400,3,1
18.680000,BARO,-0.92614346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,3.300102,1,1
18.700000,GPS,-0.54929546,-2.32331778,1.48611703,0.02997093,0.09846781,0.01603291,3.779511,6,1
18.700000,MAG,0.82306330,-0.16813804,1.20897677,0.00000000,0.00000000,0.00000000,3.342668,3,1
18.700000,BARO,-0.59840456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.372611,1,1
18.720000,MAG,0.28727196,-0.28234269,1.00095885,0.00000000,0.00000000,0.00000000,1.817173,3,1
18.720000,BARO,-0.64974126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.619757,1,1
18.740000,MAG,0.96181230,-0.59272867,0.49078734,0.00000000,0.00000000,0.00000000,2.263802,3,1
18.740000,BARO,0.30210521,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.350482,1,1
18.760000,MAG,0.16024601,-0.94434664,1.06631651,0.00000000,0.00000000,0.00000000,3.153759,3,1
18.760000,BARO,-0.23753360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.216846,1,1
18.780000,MAG,1.38106375,0.90330754,0.36514486,0.00000000,0.00000000,0.00000000,4.183194,3,1
18.780000,BARO,0.19890424,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.152165,1,1
18.800000,GPS,-2.15342040,-0.35835024,2.40000439,-0.10886432,0.04543377,0.03549464,4.984810,6,1
18.800000,MAG,1.25092412,0.34409860,0.46205945,0.00000000,0.00000000,0.00000000,2.763427,3,1
18.800000,BARO,-0.49878950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.953723,1,1
18.820000,MAG,0.04632841,-0.11984201,0.22766660,0.00000000,0.00000000,0.00000000,0.106136,3,1
18.820000,BARO,-0.00203082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000016,1,1
